,mag_id,venue
5303,2084624217,CHI
5304,2108672887,CHI
5305,2108687274,CHI
5306,2108703806,CHI
5307,2108718515,CHI
5308,2084659887,CHI
5309,2084681154,CHI
5310,2108767096,CHI
5311,2108786918,CHI
5312,2084703098,CHI
5313,2108811810,CHI
5314,2108816886,CHI
5315,2084725477,CHI
5316,2084726050,CHI
5317,2084729943,CHI
5318,2084731820,CHI
5319,2108854843,CHI
5320,2108876844,CHI
5321,2108880264,CHI
5322,2108881296,CHI
5323,2084764346,CHI
5324,2084765045,CHI
5325,2084767266,CHI
5326,2084782338,CHI
5327,2084789293,CHI
5328,2108947910,CHI
5329,2084790710,CHI
5330,2108960318,CHI
5331,2084801525,CHI
5332,2084802908,CHI
5333,2084803563,CHI
5334,2084817195,CHI
5335,2084832279,CHI
5336,2084839728,CHI
5337,2109053564,CHI
5338,2084852562,CHI
5339,2109070020,CHI
5340,2109071224,CHI
5341,2109075207,CHI
5342,2109076134,CHI
5343,2084864868,CHI
5344,2109088623,CHI
5345,2084876374,CHI
5346,2109104042,CHI
5347,2109111063,CHI
5348,2109137639,CHI
5349,2109168899,CHI
5350,2109188485,CHI
5351,2084946497,CHI
5352,2109228456,CHI
5353,2109229262,CHI
5354,2084957254,CHI
5355,2109254565,CHI
5356,2109269405,CHI
5357,2109297795,CHI
5358,2084996771,CHI
5359,2109324000,CHI
5360,2109327582,CHI
5361,2085011130,CHI
5362,2109340621,CHI
5363,2085014080,CHI
5364,2109391032,CHI
5365,2085045305,CHI
5366,2085047696,CHI
5367,2109428365,CHI
5368,2085080907,CHI
5369,2109472347,CHI
5370,2085089160,CHI
5371,2109481294,CHI
5372,2109484061,CHI
5373,2109492094,CHI
5374,2109520718,CHI
5375,2085137319,CHI
5376,2085137567,CHI
5377,2109561354,CHI
5378,2109580619,CHI
5379,2085154396,CHI
5380,2085170882,CHI
5381,2109618101,CHI
5382,2085182884,CHI
5383,2085203622,CHI
5384,2109676148,CHI
5385,2109683610,CHI
5386,2085211970,CHI
5387,2109688080,CHI
5388,2085213823,CHI
5389,2109717040,CHI
5390,2085234206,CHI
5391,2109727442,CHI
5392,2109731242,CHI
5393,2109750517,CHI
5394,2109768653,CHI
5395,2109775647,CHI
5396,2085264555,CHI
5397,2109830222,CHI
5398,2085297878,CHI
5399,2085299741,CHI
5400,2085300864,CHI
5401,2109868444,CHI
5402,2085320326,CHI
5403,2085321555,CHI
5404,2109883720,CHI
5405,2085327405,CHI
5406,2109901510,CHI
5407,2109907543,CHI
5408,2109924981,CHI
5409,2085369494,CHI
5410,2085378143,CHI
5411,2110005793,CHI
5412,2085407219,CHI
5413,2110040505,CHI
5414,2085435608,CHI
5415,2110082607,CHI
5416,2085454201,CHI
5417,2110113721,CHI
5418,2085466116,CHI
5419,2085468625,CHI
5420,2085471513,CHI
5421,2110151287,CHI
5422,2110155374,CHI
5423,2085493406,CHI
5424,2085494825,CHI
5425,2085497403,CHI
5426,2110195535,CHI
5427,2085519125,CHI
5428,2085522075,CHI
5429,2085529897,CHI
5430,2110252336,CHI
5431,2085556084,CHI
5432,2110309243,CHI
5433,2085590115,CHI
5434,2085612401,CHI
5435,2085619859,CHI
5436,2085625838,CHI
5437,2085629252,CHI
5438,2727578252,CHI
5439,2729539623,CHI
5440,1990860479,CHI
5441,2014969116,CHI
5442,2398666769,CHI
5443,1992790784,CHI
5444,2014979832,CHI
5445,2089416747,CHI
5446,2097807894,CHI
5447,2089420500,CHI
5448,2089421522,CHI
5449,2014988059,CHI
5450,1992803471,CHI
5451,2089428005,CHI
5452,2097836803,CHI
5453,2097838465,CHI
5454,1990895701,CHI
5455,2097847611,CHI
5456,2089441955,CHI
5457,2089444016,CHI
5458,2089444672,CHI
5459,1990903258,CHI
5460,1992839849,CHI
5461,2097890196,CHI
5462,2015036029,CHI
5463,2398727443,CHI
5464,2097905336,CHI
5465,1990933490,CHI
5466,2097915130,CHI
5467,2015045044,CHI
5468,1992857837,CHI
5469,2097923697,CHI
5470,2089485873,CHI
5471,2015056135,CHI
5472,2398747951,CHI
5473,1992868149,CHI
5474,2097945975,CHI
5475,2015071483,CHI
5476,2089509184,CHI
5477,2015074967,CHI
5478,1992887489,CHI
5479,2015081270,CHI
5480,1992891446,CHI
5481,2015085730,CHI
5482,2089529653,CHI
5483,2098003784,CHI
5484,2098007816,CHI
5485,2015100357,CHI
5486,2015106833,CHI
5487,1992916604,CHI
5488,1992917800,CHI
5489,1991006779,CHI
5490,1992925377,CHI
5491,1992926218,CHI
5492,2098042131,CHI
5493,2015117092,CHI
5494,1992928607,CHI
5495,1992934504,CHI
5496,1991018929,CHI
5497,2089562763,CHI
5498,2015127976,CHI
5499,1991021505,CHI
5500,2089566520,CHI
5501,2015133965,CHI
5502,1992948166,CHI
5503,2098081413,CHI
5504,1992949830,CHI
5505,2089576302,CHI
5506,1992950539,CHI
5507,2015143364,CHI
5508,2398835431,CHI
5509,1992961595,CHI
5510,2015157903,CHI
5511,2098118517,CHI
5512,1991051902,CHI
5513,2098118772,CHI
5514,2015160811,CHI
5515,2089600964,CHI
5516,2098132279,CHI
5517,1992979381,CHI
5518,2015170579,CHI
5519,1991064877,CHI
5520,1992985226,CHI
5521,2098147361,CHI
5522,2089614494,CHI
5523,1991073693,CHI
5524,2098162217,CHI
5525,2015189042,CHI
5526,2098179152,CHI
5527,1991087851,CHI
5528,2098181825,CHI
5529,2398889655,CHI
5530,1993006538,CHI
5531,2089633773,CHI
5532,2098194521,CHI
5533,2015209991,CHI
5534,2089646731,CHI
5535,1993020860,CHI
5536,2089653462,CHI
5537,2098226594,CHI
5538,1993032559,CHI
5539,2015225492,CHI
5540,2398920441,CHI
5541,2098237746,CHI
5542,1993046272,CHI
5543,2015237251,CHI
5544,2398931644,CHI
5545,2089675898,CHI
5546,2089679651,CHI
5547,1993057789,CHI
5548,2098271479,CHI
5549,2398946839,CHI
5550,1993063877,CHI
5551,2015261890,CHI
5552,2015266050,CHI
5553,2089703317,CHI
5554,2089704489,CHI
5555,2015268314,CHI
5556,2398965494,CHI
5557,1991163890,CHI
5558,1991164020,CHI
5559,1993090265,CHI
5560,1991175487,CHI
5561,1993098054,CHI
5562,1991181015,CHI
5563,2098345443,CHI
5564,2098347826,CHI
5565,2015292401,CHI
5566,2098348968,CHI
5567,2098350227,CHI
5568,2089730743,CHI
5569,2089734326,CHI
5570,2098359880,CHI
5571,1991192617,CHI
5572,1993115376,CHI
5573,2098376261,CHI
5574,2098405078,CHI
5575,1993142446,CHI
5576,1993143504,CHI
5577,2098423543,CHI
5578,2015335177,CHI
5579,2098434836,CHI
5580,2015342663,CHI
5581,2098444749,CHI
5582,1991239827,CHI
5583,1991243120,CHI
5584,2098459146,CHI
5585,1991251426,CHI
5586,2015365228,CHI
5587,1993176724,CHI
5588,2399063318,CHI
5589,2098482696,CHI
5590,1993178378,CHI
5591,2098490501,CHI
5592,2089817042,CHI
5593,2399074742,CHI
5594,2089817378,CHI
5595,2089820506,CHI
5596,1991274932,CHI
5597,2089828602,CHI
5598,2015391516,CHI
5599,1993201839,CHI
5600,1991286487,CHI
5601,1991286899,CHI
5602,2098550303,CHI
5603,1991300113,CHI
5604,2089851914,CHI
5605,2098566088,CHI
5606,2089855020,CHI
5607,1991309358,CHI
5608,1991313409,CHI
5609,2089859442,CHI
5610,2015432900,CHI
5611,1991328791,CHI
5612,2098608842,CHI
5613,2089882013,CHI
5614,1993256965,CHI
5615,2098627528,CHI
5616,1991346090,CHI
5617,2098634095,CHI
5618,2399154443,CHI
5619,2015464392,CHI
5620,2098652735,CHI
5621,2089906645,CHI
5622,2089908836,CHI
5623,2015474346,CHI
5624,1991371098,CHI
5625,2015485818,CHI
5626,2098690351,CHI
5627,1991380054,CHI
5628,2098692352,CHI
5629,2098700530,CHI
5630,1991385453,CHI
5631,1993302775,CHI
5632,2098703055,CHI
5633,2399191914,CHI
5634,2015496840,CHI
5635,2098710820,CHI
5636,2399197522,CHI
5637,2098716471,CHI
5638,1991395342,CHI
5639,2089943962,CHI
5640,2015508814,CHI
5641,2015509928,CHI
5642,2098730244,CHI
5643,2015518396,CHI
5644,1991411616,CHI
5645,2015521515,CHI
5646,1993333887,CHI
5647,2015525404,CHI
5648,2089964653,CHI
5649,1993339101,CHI
5650,2399226551,CHI
5651,1993339509,CHI
5652,1991422015,CHI
5653,2015532432,CHI
5654,2015532469,CHI
5655,1991424762,CHI
5656,2098787274,CHI
5657,1991435384,CHI
5658,2089984052,CHI
5659,2015545359,CHI
5660,2098790836,CHI
5661,2098792110,CHI
5662,2089985904,CHI
5663,2098799070,CHI
5664,2399248522,CHI
5665,2399250543,CHI
5666,2098806750,CHI
5667,2098807453,CHI
5668,1991449304,CHI
5669,2089996779,CHI
5670,1993371447,CHI
5671,1993374046,CHI
5672,2015574505,CHI
5673,2098849717,CHI
5674,2098850552,CHI
5675,2090019759,CHI
5676,2098861657,CHI
5677,1993398677,CHI
5678,2015591880,CHI
5679,1991485607,CHI
5680,2098875047,CHI
5681,1993411448,CHI
5682,2015604224,CHI
5683,1993414031,CHI
5684,2090046168,CHI
5685,2098898702,CHI
5686,2098903272,CHI
5687,1991511284,CHI
5688,2098924240,CHI
5689,1993431664,CHI
5690,2399327359,CHI
5691,1993443834,CHI
5692,2090085673,CHI
5693,2090088551,CHI
5694,1993457867,CHI
5695,1991543320,CHI
5696,2399353195,CHI
5697,1993469602,CHI
5698,2090100736,CHI
5699,2015666476,CHI
5700,1991556823,CHI
5701,2015668872,CHI
5702,1993477994,CHI
5703,2015674451,CHI
5704,1993489252,CHI
5705,2090121814,CHI
5706,2099028007,CHI
5707,1993492770,CHI
5708,1993495513,CHI
5709,1991578856,CHI
5710,2099046433,CHI
5711,1993503595,CHI
5712,2399394062,CHI
5713,2099054930,CHI
5714,2015707156,CHI
5715,2015710465,CHI
5716,1991609406,CHI
5717,1991612274,CHI
5718,2015722813,CHI
5719,1993534421,CHI
5720,1991617764,CHI
5721,1993536276,CHI
5722,2015730868,CHI
5723,2399430481,CHI
5724,2015734029,CHI
5725,2015736085,CHI
5726,1993554913,CHI
5727,2399444382,CHI
5728,2099144731,CHI
5729,2099147981,CHI
5730,2015752130,CHI
5731,2015758310,CHI
5732,2090199254,CHI
5733,2090204622,CHI
5734,2015771077,CHI
5735,2099186402,CHI
5736,2099187270,CHI
5737,2099190779,CHI
5738,1993585382,CHI
5739,2399477691,CHI
5740,2015781501,CHI
5741,2090222329,CHI
5742,2399480376,CHI
5743,2090230756,CHI
5744,2015792476,CHI
5745,1993606120,CHI
5746,2099230090,CHI
5747,1991690298,CHI
5748,2015805893,CHI
5749,2090246622,CHI
5750,1991695656,CHI
5751,1991696195,CHI
5752,2015809136,CHI
5753,2090249942,CHI
5754,2015810190,CHI
5755,2099254324,CHI
5756,2099257324,CHI
5757,1993622183,CHI
5758,1993624695,CHI
5759,2015824828,CHI
5760,1991717142,CHI
5761,2099287431,CHI
5762,1993640472,CHI
5763,2090278973,CHI
5764,2015848012,CHI
5765,2015848543,CHI
5766,2099323241,CHI
5767,2090293796,CHI
5768,1993659691,CHI
5769,1993673951,CHI
5770,2090308611,CHI
5771,1991755702,CHI
5772,1991759282,CHI
5773,2015873284,CHI
5774,1993683979,CHI
5775,2099372034,CHI
5776,2090320875,CHI
5777,1991772043,CHI
5778,2399583267,CHI
5779,1993694587,CHI
5780,2399590453,CHI
5781,1993704986,CHI
5782,2399596426,CHI
5783,2015900083,CHI
5784,1991794917,CHI
5785,1991808891,CHI
5786,2099454715,CHI
5787,2399625907,CHI
5788,2090373925,CHI
5789,1991821428,CHI
5790,2099474345,CHI
5791,2399640104,CHI
5792,2099486406,CHI
5793,2099489485,CHI
5794,2090391130,CHI
5795,1993760471,CHI
5796,2099503254,CHI
5797,1993764401,CHI
5798,2015960154,CHI
5799,1991848389,CHI
5800,1993774590,CHI
5801,2099531266,CHI
5802,2090420898,CHI
5803,1991864841,CHI
5804,2090422367,CHI
5805,1993792204,CHI
5806,1993797787,CHI
5807,1993803243,CHI
5808,2015997904,CHI
5809,2090442144,CHI
5810,2090445364,CHI
5811,2016009362,CHI
5812,2099600419,CHI
5813,2016010327,CHI
5814,2016021112,CHI
5815,1993832794,CHI
5816,2016027835,CHI
5817,2016036229,CHI
5818,1993845920,CHI
5819,2099650512,CHI
5820,1993847304,CHI
5821,1991927864,CHI
5822,2090487584,CHI
5823,1993850795,CHI
5824,1991937093,CHI
5825,1993859224,CHI
5826,2090496703,CHI
5827,2099680846,CHI
5828,2099684934,CHI
5829,1991945220,CHI
5830,1993869794,CHI
5831,2399763820,CHI
5832,2016071174,CHI
5833,2099713085,CHI
5834,1991964611,CHI
5835,2090526307,CHI
5836,2099728022,CHI
5837,2099732761,CHI
5838,1993895955,CHI
5839,1991978253,CHI
5840,2090537375,CHI
5841,2099744508,CHI
5842,2016093030,CHI
5843,1991980568,CHI
5844,2099749313,CHI
5845,2099749583,CHI
5846,1991984099,CHI
5847,2016097996,CHI
5848,2099754194,CHI
5849,2099755346,CHI
5850,2090545926,CHI
5851,2016102898,CHI
5852,2090551880,CHI
5853,2099769844,CHI
5854,2016110809,CHI
5855,2399811568,CHI
5856,2090558825,CHI
5857,2099788879,CHI
5858,2090564690,CHI
5859,1992007286,CHI
5860,2099794903,CHI
5861,1993928102,CHI
5862,2016124574,CHI
5863,1992016565,CHI
5864,2090579692,CHI
5865,1993940689,CHI
5866,2099822433,CHI
5867,2399841213,CHI
5868,1992037823,CHI
5869,2016151288,CHI
5870,1992038660,CHI
5871,2090601392,CHI
5872,1993962570,CHI
5873,2016157615,CHI
5874,2099864214,CHI
5875,2099865249,CHI
5876,2090611183,CHI
5877,1993974595,CHI
5878,2099885205,CHI
5879,2099889974,CHI
5880,2090625014,CHI
5881,2090629639,CHI
5882,2016187365,CHI
5883,1993993833,CHI
5884,2099913748,CHI
5885,1993998920,CHI
5886,1992080780,CHI
5887,2090655302,CHI
5888,2016208747,CHI
5889,1992100984,CHI
5890,1994021044,CHI
5891,2016224937,CHI
5892,2099983314,CHI
5893,1994040152,CHI
5894,2099994827,CHI
5895,2099997444,CHI
5896,2399945122,CHI
5897,1994049046,CHI
5898,2016245572,CHI
5899,2090698287,CHI
5900,2090701987,CHI
5901,1992150080,CHI
5902,2100052146,CHI
5903,2090719017,CHI
5904,2016271090,CHI
5905,2090720760,CHI
5906,1992165979,CHI
5907,1994087705,CHI
5908,2100076479,CHI
5909,2100089112,CHI
5910,2100094493,CHI
5911,2090743592,CHI
5912,2090743765,CHI
5913,1994100965,CHI
5914,2100104566,CHI
5915,1992190317,CHI
5916,2400007249,CHI
5917,1992190489,CHI
5918,2016304516,CHI
5919,2016313529,CHI
5920,2100134874,CHI
5921,2100135625,CHI
5922,1994123294,CHI
5923,2100140616,CHI
5924,2100147865,CHI
5925,1992215773,CHI
5926,2090779867,CHI
5927,2100161149,CHI
5928,2100163285,CHI
5929,2100164886,CHI
5930,2090783003,CHI
5931,2400049964,CHI
5932,1992242262,CHI
5933,2016356444,CHI
5934,1994167721,CHI
5935,2090812174,CHI
5936,2400074865,CHI
5937,2016371392,CHI
5938,1994187420,CHI
5939,1992271909,CHI
5940,2016390140,CHI
5941,2100268364,CHI
5942,2016393177,CHI
5943,1994202111,CHI
5944,1994206389,CHI
5945,1994221901,CHI
5946,2090881953,CHI
5947,2100341235,CHI
5948,2400139010,CHI
5949,1994242339,CHI
5950,1992326324,CHI
5951,1992326382,CHI
5952,2090891810,CHI
5953,2100355365,CHI
5954,1994251274,CHI
5955,2100364930,CHI
5956,2100366644,CHI
5957,2016450006,CHI
5958,2016453004,CHI
5959,1994267009,CHI
5960,1992351392,CHI
5961,1992360926,CHI
5962,1992364867,CHI
5963,1994286889,CHI
5964,2100427060,CHI
5965,1992370075,CHI
5966,2016495969,CHI
5967,2090949033,CHI
5968,1994304309,CHI
5969,2400206935,CHI
5970,2400207765,CHI
5971,1992388429,CHI
5972,2100465642,CHI
5973,1992391998,CHI
5974,1992396660,CHI
5975,1992397638,CHI
5976,1992401709,CHI
5977,1992402038,CHI
5978,2400234440,CHI
5979,2016529195,CHI
5980,2016537189,CHI
5981,1994344883,CHI
5982,1994345125,CHI
5983,2016540045,CHI
5984,2016541661,CHI
5985,2090994988,CHI
5986,2090997073,CHI
5987,1994352845,CHI
5988,1994359820,CHI
5989,2400260714,CHI
5990,1992441153,CHI
5991,2100556277,CHI
5992,2100557470,CHI
5993,1994363753,CHI
5994,2100565272,CHI
5995,1992447036,CHI
5996,2400269077,CHI
5997,2091015807,CHI
5998,2091017619,CHI
5999,2091017714,CHI
6000,1992452569,CHI
6001,1992452658,CHI
6002,2091024973,CHI
6003,2091028569,CHI
6004,1992469324,CHI
6005,1992475492,CHI
6006,2100618994,CHI
6007,1994398551,CHI
6008,1992480268,CHI
6009,2100633429,CHI
6010,2016610758,CHI
6011,2091076936,CHI
6012,2016625792,CHI
6013,2100682800,CHI
6014,2100684165,CHI
6015,2400341429,CHI
6016,2100697272,CHI
6017,2100700169,CHI
6018,1994451141,CHI
6019,1992532072,CHI
6020,2100735744,CHI
6021,1994467270,CHI
6022,2100746153,CHI
6023,2100749447,CHI
6024,2091127757,CHI
6025,2400383823,CHI
6026,2016681195,CHI
6027,1992568853,CHI
6028,2091140729,CHI
6029,1994501015,CHI
6030,2100808978,CHI
6031,1992586224,CHI
6032,2100822595,CHI
6033,1992593621,CHI
6034,1994519854,CHI
6035,1992599359,CHI
6036,2100834947,CHI
6037,1992604308,CHI
6038,2100847060,CHI
6039,2091175328,CHI
6040,2091177731,CHI
6041,2100853787,CHI
6042,1992623939,CHI
6043,1994547209,CHI
6044,1994551026,CHI
6045,2400458240,CHI
6046,1992636221,CHI
6047,1994560844,CHI
6048,2400467052,CHI
6049,2091214386,CHI
6050,1992655006,CHI
6051,1994580231,CHI
6052,1992661785,CHI
6053,2016776853,CHI
6054,2016782401,CHI
6055,2016784105,CHI
6056,1992673327,CHI
6057,1994601645,CHI
6058,2400507126,CHI
6059,2016798512,CHI
6060,1992700148,CHI
6061,2400526174,CHI
6062,1994629875,CHI
6063,1994639309,CHI
6064,1992741451,CHI
6065,1992747334,CHI
6066,2400638724,CHI
6067,2400693975,CHI
6068,2400735892,CHI
6069,2400788632,CHI
6070,2400795199,CHI
6071,2400813411,CHI
6072,2400840826,CHI
6073,2400846192,CHI
6074,2400906976,CHI
6075,2400914562,CHI
6076,2400993875,CHI
6077,2401011439,CHI
6078,2401100650,CHI
6079,2401109138,CHI
6080,2401130584,CHI
6081,2401181117,CHI
6082,2401208927,CHI
6083,2401233234,CHI
6084,2401253372,CHI
6085,2401257368,CHI
6086,2401261830,CHI
6087,2401308267,CHI
6088,2401442135,CHI
6089,2401452835,CHI
6090,2401491523,CHI
6091,2401513457,CHI
6092,2401523500,CHI
6093,2401566398,CHI
6094,2401574992,CHI
6095,2401597507,CHI
6096,2401599568,CHI
6097,2401600314,CHI
6098,2401668149,CHI
6099,2401693591,CHI
6100,2401705659,CHI
6101,2401722197,CHI
6102,2401762417,CHI
6103,2401771077,CHI
6104,2401783676,CHI
6105,2401784080,CHI
6106,2401837488,CHI
6107,2401872729,CHI
6108,2401887447,CHI
6109,2401893145,CHI
6110,2154046431,CHI
6111,2154066446,CHI
6112,2007644286,CHI
6113,2154099926,CHI
6114,2007654188,CHI
6115,2154110495,CHI
6116,2154118061,CHI
6117,2154121032,CHI
6118,2154124931,CHI
6119,2597660341,CHI
6120,2007667267,CHI
6121,2154141300,CHI
6122,2597679156,CHI
6123,2154157725,CHI
6124,2154176501,CHI
6125,2154194841,CHI
6126,2154214002,CHI
6127,2154237551,CHI
6128,2007731429,CHI
6129,2154252712,CHI
6130,2154255345,CHI
6131,2007739699,CHI
6132,2154294607,CHI
6133,2007760386,CHI
6134,2154307081,CHI
6135,2154335262,CHI
6136,2007784529,CHI
6137,2007802117,CHI
6138,2007805767,CHI
6139,2154379878,CHI
6140,2154389644,CHI
6141,2154401847,CHI
6142,2154424391,CHI
6143,2007835840,CHI
6144,2154447040,CHI
6145,2154450170,CHI
6146,2154457496,CHI
6147,2154480524,CHI
6148,2007864303,CHI
6149,2007885648,CHI
6150,2154526268,CHI
6151,2007893729,CHI
6152,2154553889,CHI
6153,2154563792,CHI
6154,2154583606,CHI
6155,2007941225,CHI
6156,2007948779,CHI
6157,2154679615,CHI
6158,2154683266,CHI
6159,2154701989,CHI
6160,2154710978,CHI
6161,2154726058,CHI
6162,2154752229,CHI
6163,2154767764,CHI
6164,2008025857,CHI
6165,2154770528,CHI
6166,2154779103,CHI
6167,2008032322,CHI
6168,2008040087,CHI
6169,2154832781,CHI
6170,2154840940,CHI
6171,2154869318,CHI
6172,2008089722,CHI
6173,2154887973,CHI
6174,2154890073,CHI
6175,2154956243,CHI
6176,2008164265,CHI
6177,2155024147,CHI
6178,2155027355,CHI
6179,2155029812,CHI
6180,2155035007,CHI
6181,2008180362,CHI
6182,2155054845,CHI
6183,2155068847,CHI
6184,2155071529,CHI
6185,2155073551,CHI
6186,2008208972,CHI
6187,2155096379,CHI
6188,2008212695,CHI
6189,2155107494,CHI
6190,2155120153,CHI
6191,2008224368,CHI
6192,2008234992,CHI
6193,2155157906,CHI
6194,2008250548,CHI
6195,2008251716,CHI
6196,2155180547,CHI
6197,2008257424,CHI
6198,2008272030,CHI
6199,2155207172,CHI
6200,2008280834,CHI
6201,2155241566,CHI
6202,2008293278,CHI
6203,2008302351,CHI
6204,2008305391,CHI
6205,2155266520,CHI
6206,2008309917,CHI
6207,2008310469,CHI
6208,2155285102,CHI
6209,2155286613,CHI
6210,2155299857,CHI
6211,2008324401,CHI
6212,2008328885,CHI
6213,2155346115,CHI
6214,2155363626,CHI
6215,2008359767,CHI
6216,2155385126,CHI
6217,2008373681,CHI
6218,2155409655,CHI
6219,2155456415,CHI
6220,2008411947,CHI
6221,2155457939,CHI
6222,2155469519,CHI
6223,2155484311,CHI
6224,2155490532,CHI
6225,2155495712,CHI
6226,2008445095,CHI
6227,2155552727,CHI
6228,2598754786,CHI
6229,2008472944,CHI
6230,2008479491,CHI
6231,2155643678,CHI
6232,2008517591,CHI
6233,2008517651,CHI
6234,2008522363,CHI
6235,2155656311,CHI
6236,2155678180,CHI
6237,2008541782,CHI
6238,2008563285,CHI
6239,2155732956,CHI
6240,2008582547,CHI
6241,2008589809,CHI
6242,2008622102,CHI
6243,2155840264,CHI
6244,2155845839,CHI
6245,2008637958,CHI
6246,2155861457,CHI
6247,2155873597,CHI
6248,2155880554,CHI
6249,2155882130,CHI
6250,2155890799,CHI
6251,2155891434,CHI
6252,2155896220,CHI
6253,2155899361,CHI
6254,2155936772,CHI
6255,2155957644,CHI
6256,2008709369,CHI
6257,2155985329,CHI
6258,2155987308,CHI
6259,2156011021,CHI
6260,2008729101,CHI
6261,2156054261,CHI
6262,2008749884,CHI
6263,2008774049,CHI
6264,2008792187,CHI
6265,2156139303,CHI
6266,2008803339,CHI
6267,2156186295,CHI
6268,2008834536,CHI
6269,2156207764,CHI
6270,2156221064,CHI
6271,2008848114,CHI
6272,2156237728,CHI
6273,2737619627,CHI
6274,2008861826,CHI
6275,2156267580,CHI
6276,2156270184,CHI
6277,2008879444,CHI
6278,2008880081,CHI
6279,2156309684,CHI
6280,2156317066,CHI
6281,2156321716,CHI
6282,2008905052,CHI
6283,2734123580,CHI
6284,2156349736,CHI
6285,2156349886,CHI
6286,2156395342,CHI
6287,2599404354,CHI
6288,2008953052,CHI
6289,2156420156,CHI
6290,2156432256,CHI
6291,2156432906,CHI
6292,2156435695,CHI
6293,2156464195,CHI
6294,2008980928,CHI
6295,2008991726,CHI
6296,2008997129,CHI
6297,2009005518,CHI
6298,2009006978,CHI
6299,2156517224,CHI
6300,2009015958,CHI
6301,2156531947,CHI
6302,2156539003,CHI
6303,2156569237,CHI
6304,2009070687,CHI
6305,2156638358,CHI
6306,2009090092,CHI
6307,2009092698,CHI
6308,2156665908,CHI
6309,2009104953,CHI
6310,2156711079,CHI
6311,2009132821,CHI
6312,2156738782,CHI
6313,2009141982,CHI
6314,2009145694,CHI
6315,2156766464,CHI
6316,2156780342,CHI
6317,2156789140,CHI
6318,2009178485,CHI
6319,2009188073,CHI
6320,2156834844,CHI
6321,2156850122,CHI
6322,2734538936,CHI
6323,2156865372,CHI
6324,2009211371,CHI
6325,2156880876,CHI
6326,2156897926,CHI
6327,2009232910,CHI
6328,2156939823,CHI
6329,2009257536,CHI
6330,2156982084,CHI
6331,2009274439,CHI
6332,2156994208,CHI
6333,2009287497,CHI
6334,2157018954,CHI
6335,2157023397,CHI
6336,2157025439,CHI
6337,2157030571,CHI
6338,2009300973,CHI
6339,2009301925,CHI
6340,2009316056,CHI
6341,2157066061,CHI
6342,2157082435,CHI
6343,2157092210,CHI
6344,2009333933,CHI
6345,2009346369,CHI
6346,2009393887,CHI
6347,2009399320,CHI
6348,2734818879,CHI
6349,2600157897,CHI
6350,2600176207,CHI
6351,2738441556,CHI
6352,2600727732,CHI
6353,2601071862,CHI
6354,2736085579,CHI
6355,2601869890,CHI
6356,2601873819,CHI
6357,2601976332,CHI
6358,2065154210,CHI
6359,2579963809,CHI
6360,2065166230,CHI
6361,2065203877,CHI
6362,2072697958,CHI
6363,2065211705,CHI
6364,2065217895,CHI
6365,2072712969,CHI
6366,2065224519,CHI
6367,2065227043,CHI
6368,2072716441,CHI
6369,2072720670,CHI
6370,2072734630,CHI
6371,2065247783,CHI
6372,2072750814,CHI
6373,2072782850,CHI
6374,2065311339,CHI
6375,2072812692,CHI
6376,2065322879,CHI
6377,2065327052,CHI
6378,2065332263,CHI
6379,2065348252,CHI
6380,2072854172,CHI
6381,2065375337,CHI
6382,2072876715,CHI
6383,2072877413,CHI
6384,2065393474,CHI
6385,2072895661,CHI
6386,2072925801,CHI
6387,2065437730,CHI
6388,2065445091,CHI
6389,2072938667,CHI
6390,2065457655,CHI
6391,2065457915,CHI
6392,2065466620,CHI
6393,2065466726,CHI
6394,2065471223,CHI
6395,2072962764,CHI
6396,2072963428,CHI
6397,2065475467,CHI
6398,2065493557,CHI
6399,2072999199,CHI
6400,2072999810,CHI
6401,2073008104,CHI
6402,2073017863,CHI
6403,2065531687,CHI
6404,2073023601,CHI
6405,2073050548,CHI
6406,2065580884,CHI
6407,2065584339,CHI
6408,2073087603,CHI
6409,2065604667,CHI
6410,2073104441,CHI
6411,2065624884,CHI
6412,2073122673,CHI
6413,2073140603,CHI
6414,2065650815,CHI
6415,2073146950,CHI
6416,2065656585,CHI
6417,2073149906,CHI
6418,2073153550,CHI
6419,2073153783,CHI
6420,2065664668,CHI
6421,2073166438,CHI
6422,2073171099,CHI
6423,2073172537,CHI
6424,2073179583,CHI
6425,2065694694,CHI
6426,2073195814,CHI
6427,2065707655,CHI
6428,2073210201,CHI
6429,2065726711,CHI
6430,2073218892,CHI
6431,2065730093,CHI
6432,2073221940,CHI
6433,2065742576,CHI
6434,2065751316,CHI
6435,2073255140,CHI
6436,2065768403,CHI
6437,2581056135,CHI
6438,2073271971,CHI
6439,2065798850,CHI
6440,2073295981,CHI
6441,2073312921,CHI
6442,2073336320,CHI
6443,2065847822,CHI
6444,2065847960,CHI
6445,2065853902,CHI
6446,2073349317,CHI
6447,2065859023,CHI
6448,2073351651,CHI
6449,2073364464,CHI
6450,2073364889,CHI
6451,2073372464,CHI
6452,2065884454,CHI
6453,2073381981,CHI
6454,2073395819,CHI
6455,2065907140,CHI
6456,2073408573,CHI
6457,2073417225,CHI
6458,2073417241,CHI
6459,2065926758,CHI
6460,2073424640,CHI
6461,2065943221,CHI
6462,2065944128,CHI
6463,2073442260,CHI
6464,2065951515,CHI
6465,2073452456,CHI
6466,2073456068,CHI
6467,2065967922,CHI
