paperid	confid
2799090278	1163450153
2799095379	1163450153
2799096556	1163450153
2799096744	1163450153
2799097429	1163450153
2799099131	1163450153
2799099823	1163450153
2799101393	1163450153
2799102389	1163450153
2799105210	1163450153
2799109090	1163450153
2799113491	1163450153
2799113740	1163450153
2799115938	1163450153
2799120477	1163450153
2799123608	1163450153
2799124650	1163450153
2799128093	1163450153
2799129406	1163450153
2799130598	1163450153
2799132801	1163450153
2799133093	1163450153
2799135519	1163450153
2799135634	1163450153
2799135778	1163450153
2799139773	1163450153
2799140444	1163450153
2799143346	1163450153
2799145666	1163450153
2799153527	1163450153
2799158710	1163450153
2799165630	1163450153
2799171080	1163450153
2799176325	1163450153
2799176469	1163450153
2799177655	1163450153
2799182374	1163450153
2799184017	1163450153
2799184509	1163450153
2799185120	1163450153
2799187810	1163450153
2799189203	1163450153
2799193416	1163450153
2799195321	1163450153
2799204497	1163450153
2799207845	1163450153
2799208156	1163450153
2799208520	1163450153
2799209293	1163450153
2799213409	1163450153
2799216778	1163450153
2799221226	1163450153
2799228451	1163450153
2799230465	1163450153
2799230531	1163450153
2799231126	1163450153
2799232329	1163450153
2799239645	1163450153
2799246381	1163450153
2799249878	1163450153
2799253813	1163450153
2799256009	1163450153
2799258562	1163450153
2799259051	1163450153
2799266040	1163450153
111397810	1163450153
1970579617	1163450153
1970593747	1163450153
111609972	1163450153
1970643071	1163450153
1970647479	1163450153
1970668914	1163450153
1970680563	1163450153
1970687670	1163450153
2297475468	1163450153
1970769265	1163450153
1970770229	1163450153
1970777289	1163450153
1970787981	1163450153
1970791906	1163450153
1970823786	1163450153
1970854176	1163450153
1970879227	1163450153
1970884959	1163450153
1970910460	1163450153
1970914440	1163450153
2487652696	1163450153
1970945112	1163450153
1970957984	1163450153
1970961079	1163450153
1970973561	1163450153
1970979409	1163450153
2297902541	1163450153
1971000714	1163450153
1971019400	1163450153
1971022897	1163450153
1971026123	1163450153
1971051913	1163450153
1971054865	1163450153
1971079364	1163450153
1971081708	1163450153
1971100160	1163450153
114246198	1163450153
1971132461	1163450153
1971133830	1163450153
1971172869	1163450153
1971197532	1163450153
2298301032	1163450153
1971208828	1163450153
2298350425	1163450153
1971234959	1163450153
1971237236	1163450153
1971238833	1163450153
1971239652	1163450153
2298423582	1163450153
1971303367	1163450153
1971325504	1163450153
1971344517	1163450153
1971348350	1163450153
1971359048	1163450153
1971403407	1163450153
1971431592	1163450153
1971445465	1163450153
1971455891	1163450153
1971458834	1163450153
1971467325	1163450153
1971475583	1163450153
1971513485	1163450153
1971530751	1163450153
1971537802	1163450153
1971540317	1163450153
116366358	1163450153
2298980660	1163450153
1971616719	1163450153
1971636623	1163450153
1971660807	1163450153
1971687169	1163450153
1971688992	1163450153
1971690922	1163450153
1971710245	1163450153
2299264363	1163450153
1971743072	1163450153
1971743082	1163450153
1971744600	1163450153
1971755837	1163450153
1971771957	1163450153
1971786821	1163450153
1971788145	1163450153
1971792798	1163450153
1971808127	1163450153
1971822468	1163450153
1971829649	1163450153
1971849900	1163450153
1971857951	1163450153
117964336	1163450153
1971878643	1163450153
1971891706	1163450153
1971903669	1163450153
1971904970	1163450153
1971907148	1163450153
1971910057	1163450153
118149172	1163450153
1971930425	1163450153
1971936274	1163450153
1971945868	1163450153
1971957101	1163450153
1971957691	1163450153
1971962073	1163450153
118469824	1163450153
118476589	1163450153
118590458	1163450153
118642489	1163450153
1972009910	1163450153
1972015764	1163450153
1972044895	1163450153
1972062093	1163450153
1972113424	1163450153
1972131969	1163450153
1972132768	1163450153
1972160553	1163450153
1972161511	1163450153
119446416	1163450153
1972195549	1163450153
1972202388	1163450153
1972208698	1163450153
1972226471	1163450153
1972234007	1163450153
1972239941	1163450153
1972241730	1163450153
2300236881	1163450153
119837534	1163450153
1972253352	1163450153
1972254508	1163450153
1972255200	1163450153
2300274033	1163450153
1972287692	1163450153
1972290692	1163450153
1972297970	1163450153
1972338714	1163450153
1972360881	1163450153
1972373885	1163450153
1972381535	1163450153
1972401740	1163450153
2300579104	1163450153
120821454	1163450153
121184422	1163450153
121344252	1163450153
121415449	1163450153
122604080	1163450153
123822285	1163450153
2302162726	1163450153
124974096	1163450153
126262252	1163450153
2074479145	1163450153
1985239119	1163450153
1985240887	1163450153
2074496135	1163450153
1985256183	1163450153
2074504874	1163450153
2074510345	1163450153
2074523369	1163450153
2074524199	1163450153
1985289796	1163450153
2074549157	1163450153
1985314655	1163450153
1985317407	1163450153
1985320145	1163450153
2074575332	1163450153
1985329982	1163450153
2074579770	1163450153
1985343852	1163450153
1985374156	1163450153
2074629206	1163450153
2074629597	1163450153
2074635922	1163450153
2074650065	1163450153
2074652275	1163450153
1985406532	1163450153
2074663912	1163450153
2074668886	1163450153
2074669501	1163450153
2074669836	1163450153
1985421685	1163450153
2074675733	1163450153
1985436296	1163450153
2074694355	1163450153
1985445120	1163450153
1985450022	1163450153
1985472085	1163450153
1985475196	1163450153
2074748329	1163450153
1985496673	1163450153
1985508034	1163450153
2074761905	1163450153
2074763728	1163450153
1985512177	1163450153
1985530610	1163450153
1985550537	1163450153
1985560922	1163450153
1985586703	1163450153
1985595397	1163450153
1985603878	1163450153
1985616444	1163450153
2074894370	1163450153
1985643839	1163450153
1985652339	1163450153
2074918827	1163450153
1985669796	1163450153
2074925738	1163450153
1985690946	1163450153
1985699421	1163450153
2074965127	1163450153
2074966575	1163450153
1985724378	1163450153
2074979565	1163450153
1985738520	1163450153
1985745464	1163450153
2075003150	1163450153
1985777155	1163450153
1985780427	1163450153
1985781648	1163450153
2075068361	1163450153
1985823826	1163450153
2075095039	1163450153
1985842729	1163450153
1985842743	1163450153
2075099355	1163450153
1985847629	1163450153
2075114639	1163450153
2075135490	1163450153
2075137614	1163450153
2075138313	1163450153
2075140915	1163450153
2075153615	1163450153
2075156490	1163450153
2075163725	1163450153
2075177804	1163450153
1985938832	1163450153
1985944657	1163450153
2075201043	1163450153
2075204594	1163450153
2075211463	1163450153
1985965706	1163450153
2075229749	1163450153
1985978404	1163450153
1986002752	1163450153
1986002801	1163450153
2075274035	1163450153
2075274746	1163450153
1986019290	1163450153
1986019346	1163450153
1986038525	1163450153
2075304205	1163450153
1986057074	1163450153
1986075699	1163450153
1986077952	1163450153
2075336255	1163450153
1986080341	1163450153
1986080922	1163450153
2075343860	1163450153
1986089805	1163450153
2075358590	1163450153
1986127168	1163450153
2075384683	1163450153
2075388386	1163450153
2075409248	1163450153
1986160244	1163450153
1986170179	1163450153
1986181404	1163450153
1986225969	1163450153
2075492930	1163450153
2075495056	1163450153
1986241534	1163450153
1986248718	1163450153
2075527181	1163450153
1986275675	1163450153
2075543258	1163450153
1986283178	1163450153
1986283534	1163450153
2075548592	1163450153
2075560067	1163450153
2075577622	1163450153
1986316985	1163450153
2075580082	1163450153
2075580876	1163450153
1986328344	1163450153
1986332166	1163450153
2075594885	1163450153
1986334768	1163450153
1986345088	1163450153
2075606864	1163450153
1986345628	1163450153
1986353458	1163450153
2075622721	1163450153
1986365179	1163450153
1986386027	1163450153
2075651560	1163450153
2075655790	1163450153
1986414721	1163450153
2075684233	1163450153
1986433457	1163450153
1986443063	1163450153
1986465624	1163450153
2075740753	1163450153
2075741642	1163450153
2075752188	1163450153
1986498438	1163450153
1986501149	1163450153
1986509074	1163450153
1986510088	1163450153
2075779758	1163450153
2075787183	1163450153
2075787752	1163450153
1986530467	1163450153
1986538486	1163450153
1986540791	1163450153
1986543553	1163450153
2075809334	1163450153
1986550610	1163450153
1986563534	1163450153
2075831992	1163450153
1986577171	1163450153
1986580715	1163450153
1986584921	1163450153
1986596683	1163450153
2075874021	1163450153
1986634454	1163450153
2075900470	1163450153
2075901730	1163450153
2075916805	1163450153
1986655611	1163450153
2075940826	1163450153
1986692274	1163450153
1986701081	1163450153
2075966443	1163450153
2075969721	1163450153
2075969797	1163450153
1986725343	1163450153
2075998350	1163450153
1986738380	1163450153
2522313804	1163450153
1986744443	1163450153
2076019529	1163450153
2076036492	1163450153
1986788949	1163450153
2076056099	1163450153
2076076251	1163450153
1986816900	1163450153
2076081912	1163450153
2076099583	1163450153
1986836050	1163450153
2076109818	1163450153
1986846730	1163450153
2076118040	1163450153
2076125303	1163450153
1986860047	1163450153
2076137131	1163450153
2076150985	1163450153
1986886312	1163450153
1986887541	1163450153
2076158475	1163450153
2076171391	1163450153
1986908866	1163450153
2076191571	1163450153
1986952445	1163450153
1986958759	1163450153
2076225223	1163450153
1986973074	1163450153
2076245464	1163450153
2076246152	1163450153
2076265265	1163450153
1986999844	1163450153
2076279480	1163450153
1987022996	1163450153
1987033052	1163450153
1987035158	1163450153
2076307028	1163450153
2076310463	1163450153
2076314857	1163450153
1987050973	1163450153
1987061880	1163450153
1987063546	1163450153
1987069598	1163450153
1987072104	1163450153
2524528074	1163450153
2525177035	1163450153
2199622369	1163450153
2135268330	1163450153
2135287089	1163450153
2135295193	1163450153
2135302608	1163450153
2135338976	1163450153
2135346893	1163450153
2135359146	1163450153
2135394479	1163450153
2135396991	1163450153
2135423632	1163450153
2135452787	1163450153
2135466061	1163450153
2135503276	1163450153
2200223967	1163450153
2200266862	1163450153
2135548485	1163450153
2135555017	1163450153
2135556254	1163450153
2135587311	1163450153
2135596903	1163450153
2135637978	1163450153
2135676535	1163450153
2135677529	1163450153
2135708457	1163450153
2200678598	1163450153
2135748932	1163450153
2135793819	1163450153
2135801466	1163450153
2135808184	1163450153
2200839745	1163450153
2200855026	1163450153
2135852677	1163450153
2135880665	1163450153
2135928244	1163450153
2135992260	1163450153
2136045714	1163450153
2136058926	1163450153
2136093735	1163450153
2136120756	1163450153
2136134264	1163450153
2136147120	1163450153
2136161298	1163450153
2136182946	1163450153
2136198911	1163450153
2136209969	1163450153
2136217726	1163450153
2136223820	1163450153
2136254842	1163450153
2201737632	1163450153
2136297841	1163450153
2136307849	1163450153
2136315788	1163450153
2136323176	1163450153
2136326827	1163450153
2136328445	1163450153
2201873889	1163450153
2136342698	1163450153
2136345490	1163450153
2136370976	1163450153
2136372403	1163450153
2136378765	1163450153
2136399077	1163450153
2136400911	1163450153
2136424227	1163450153
2136451251	1163450153
2136474679	1163450153
2136486275	1163450153
2136493282	1163450153
2136495911	1163450153
2136518210	1163450153
2136540795	1163450153
2136553381	1163450153
2136558765	1163450153
2136573400	1163450153
2136575111	1163450153
2136581074	1163450153
2202440480	1163450153
2136664839	1163450153
2136691781	1163450153
2136725467	1163450153
2136758727	1163450153
2136781735	1163450153
2136792814	1163450153
2136836261	1163450153
2136841884	1163450153
2136844682	1163450153
2136855189	1163450153
2136900540	1163450153
2136920231	1163450153
2136921741	1163450153
2136925099	1163450153
2136944876	1163450153
2136987764	1163450153
2137010669	1163450153
2137011451	1163450153
2137017358	1163450153
2137022750	1163450153
2137033425	1163450153
2137041566	1163450153
2137057176	1163450153
2137060593	1163450153
2137066932	1163450153
2137077982	1163450153
2137091751	1163450153
2137092817	1163450153
2137093766	1163450153
2137141600	1163450153
2137148299	1163450153
2137167595	1163450153
2137192635	1163450153
2137226638	1163450153
2137243825	1163450153
2137244916	1163450153
2137248539	1163450153
2203727310	1163450153
2137271736	1163450153
2137287596	1163450153
2137372856	1163450153
2137382277	1163450153
2137386500	1163450153
2137402929	1163450153
2137406659	1163450153
2137407282	1163450153
2137413967	1163450153
2137431628	1163450153
2137455203	1163450153
2137460290	1163450153
2137485011	1163450153
2137563265	1163450153
2204429333	1163450153
2137664882	1163450153
2204537462	1163450153
2137684321	1163450153
2137693710	1163450153
2204589313	1163450153
2137700607	1163450153
2137703379	1163450153
2137719513	1163450153
2137727001	1163450153
2137739726	1163450153
2137750620	1163450153
2204755725	1163450153
2137805763	1163450153
2137818181	1163450153
2137845455	1163450153
2137864660	1163450153
2137891816	1163450153
2137902759	1163450153
2137902837	1163450153
2137917711	1163450153
2137942420	1163450153
2137969431	1163450153
2138132299	1163450153
2138134117	1163450153
2138142846	1163450153
2138147278	1163450153
2138168968	1163450153
2138207021	1163450153
2138221409	1163450153
2138253426	1163450153
2138269073	1163450153
2138339416	1163450153
2138350998	1163450153
2138352976	1163450153
2138358830	1163450153
2205922636	1163450153
2138385780	1163450153
2138388373	1163450153
2138391848	1163450153
2206047534	1163450153
2206741491	1163450153
2206836135	1163450153
2206991795	1163450153
2207077738	1163450153
2207111786	1163450153
2207396743	1163450153
2207519791	1163450153
2207688863	1163450153
2207689422	1163450153
2207799946	1163450153
2207883084	1163450153
2208009663	1163450153
2208075266	1163450153
2209033439	1163450153
2209269341	1163450153
2209305666	1163450153
2209320757	1163450153
399649055	1163450153
404270636	1163450153
2104113460	1163450153
2104115112	1163450153
2788138100	1163450153
2104116848	1163450153
2104123546	1163450153
2104154244	1163450153
2104172960	1163450153
2104202127	1163450153
2104225971	1163450153
2104232311	1163450153
2104252958	1163450153
2104280768	1163450153
2104291466	1163450153
2788272508	1163450153
2788277945	1163450153
2104326601	1163450153
2104362566	1163450153
2104384502	1163450153
2104385324	1163450153
2104430368	1163450153
2104468743	1163450153
2104473840	1163450153
2104475188	1163450153
2104483660	1163450153
2104525558	1163450153
2104527208	1163450153
2104542435	1163450153
2788438890	1163450153
2104545034	1163450153
2788457566	1163450153
2104581822	1163450153
2104586939	1163450153
2104601170	1163450153
2104610597	1163450153
2788493678	1163450153
2104631017	1163450153
2104632203	1163450153
2104673397	1163450153
2104678048	1163450153
2104693797	1163450153
2788551228	1163450153
2104733168	1163450153
2104749423	1163450153
2788619189	1163450153
2104798781	1163450153
1963486710	1163450153
1963493397	1163450153
2788643307	1163450153
2104839555	1163450153
1963514957	1163450153
2104851574	1163450153
1963526143	1163450153
2104880154	1163450153
2104901198	1163450153
2104910279	1163450153
2104914504	1163450153
2104925568	1163450153
2104938233	1163450153
2104974225	1163450153
1963597005	1163450153
1963605522	1163450153
1963610959	1163450153
2105061972	1163450153
2105062306	1163450153
2105063068	1163450153
1963639438	1163450153
1963641095	1163450153
2105077897	1163450153
2105090951	1163450153
2105116295	1163450153
2105117171	1163450153
1963667723	1163450153
2105123111	1163450153
2105123831	1163450153
2105154619	1163450153
2788884046	1163450153
1963699554	1163450153
2788886578	1163450153
2105177883	1163450153
1963735412	1163450153
2788934476	1163450153
1963741253	1163450153
2105261530	1163450153
1963756283	1163450153
2105285411	1163450153
2105294588	1163450153
2105297265	1163450153
2105307445	1163450153
2105317970	1163450153
2105335347	1163450153
1963806849	1163450153
2105370153	1163450153
1963831531	1163450153
2105408445	1163450153
2105410655	1163450153
1963835961	1163450153
2773069493	1163450153
1963837235	1163450153
2105422995	1163450153
2105425538	1163450153
2789066399	1163450153
2105439949	1163450153
1963851237	1163450153
2105453942	1163450153
2105454324	1163450153
2105456212	1163450153
2105471836	1163450153
1963870597	1163450153
1963877695	1163450153
2105489239	1163450153
1963882197	1163450153
2105496730	1163450153
1963891044	1163450153
2105512500	1163450153
1963893088	1163450153
1963894219	1163450153
2789128251	1163450153
2105543722	1163450153
2105555184	1163450153
2105573916	1163450153
1963944641	1163450153
1963955036	1163450153
1963984265	1163450153
2105697580	1163450153
2105708196	1163450153
1964008747	1163450153
2789274541	1163450153
2789279469	1163450153
2105744308	1163450153
2789286307	1163450153
2105768392	1163450153
1964048414	1163450153
1964053818	1163450153
1964054299	1163450153
2105803804	1163450153
2789326795	1163450153
1964067119	1163450153
1964067440	1163450153
1964074387	1163450153
2789356641	1163450153
2105879985	1163450153
1964102140	1163450153
2789365861	1163450153
2789365916	1163450153
1964112603	1163450153
1964116302	1163450153
2105910385	1163450153
2105927712	1163450153
1964141538	1163450153
2105974979	1163450153
2105989975	1163450153
2105990013	1163450153
1964162401	1163450153
2105996209	1163450153
2106000460	1163450153
2106014356	1163450153
1964177056	1163450153
1964178275	1163450153
1964179632	1163450153
1964188252	1163450153
2106043428	1163450153
2789458865	1163450153
1964200331	1163450153
2106059854	1163450153
1964203685	1163450153
1964206260	1163450153
2106077448	1163450153
2789519997	1163450153
1964261008	1163450153
2106177900	1163450153
2106199034	1163450153
1964281351	1163450153
2106223989	1163450153
1964306949	1163450153
1964308284	1163450153
1964311236	1163450153
2106254359	1163450153
1964323399	1163450153
1964330665	1163450153
2106311469	1163450153
2106314090	1163450153
2106336379	1163450153
2789636240	1163450153
2106359435	1163450153
2789650693	1163450153
2106369022	1163450153
1964380033	1163450153
1964406984	1163450153
1964412911	1163450153
2106432661	1163450153
1964417866	1163450153
2106449049	1163450153
2106474058	1163450153
2106480295	1163450153
2106483242	1163450153
2106505257	1163450153
1964469231	1163450153
2789757051	1163450153
1964478843	1163450153
2106567393	1163450153
1964500333	1163450153
1964505545	1163450153
2789796435	1163450153
2106612861	1163450153
1964526536	1163450153
2789815670	1163450153
2789817229	1163450153
2106667513	1163450153
2106674783	1163450153
2789840528	1163450153
1964574615	1163450153
1964581558	1163450153
2789874186	1163450153
2106740217	1163450153
2106741335	1163450153
1964589806	1163450153
2106785574	1163450153
2106793201	1163450153
1964622094	1163450153
2106809155	1163450153
2106817091	1163450153
2789929256	1163450153
1964639420	1163450153
2106834802	1163450153
2789935117	1163450153
1964652812	1163450153
2106873227	1163450153
1964665689	1163450153
2789969662	1163450153
1964691073	1163450153
2106931201	1163450153
2106938219	1163450153
2106947396	1163450153
1964708859	1163450153
1964716780	1163450153
2106970664	1163450153
1964718539	1163450153
2790014534	1163450153
1964719635	1163450153
2106999421	1163450153
1964743069	1163450153
1964758666	1163450153
1964776506	1163450153
1964777248	1163450153
1964785425	1163450153
2107091100	1163450153
2107131647	1163450153
1964813657	1163450153
2107146394	1163450153
2790119838	1163450153
1964819010	1163450153
1964819260	1163450153
2107158341	1163450153
1964843483	1163450153
1964844931	1163450153
1964854565	1163450153
1964866594	1163450153
1964889825	1163450153
1964890395	1163450153
1964894161	1163450153
1964908955	1163450153
2790229988	1163450153
1964923796	1163450153
2790233199	1163450153
1964933335	1163450153
1964947541	1163450153
2790287528	1163450153
1964990544	1163450153
1964997540	1163450153
2790315136	1163450153
2790316473	1163450153
2790334734	1163450153
2790462356	1163450153
2790576486	1163450153
2790597929	1163450153
2790609525	1163450153
2790613372	1163450153
2790655139	1163450153
2790720717	1163450153
2790730056	1163450153
2790786891	1163450153
2790899064	1163450153
2791006121	1163450153
2791152062	1163450153
2791213089	1163450153
2791215403	1163450153
2791390850	1163450153
2791427258	1163450153
2791483676	1163450153
2791540882	1163450153
2791552253	1163450153
2791600909	1163450153
2791615809	1163450153
2791723993	1163450153
2791732283	1163450153
2791743110	1163450153
1994660327	1163450153
2002060419	1163450153
2128938146	1163450153
2128951988	1163450153
2128957607	1163450153
2128960214	1163450153
2128962342	1163450153
2128962359	1163450153
2002103730	1163450153
2128965778	1163450153
2128970328	1163450153
2128977311	1163450153
1994734668	1163450153
2129008310	1163450153
2129021160	1163450153
2129036414	1163450153
1994753578	1163450153
1994762923	1163450153
2002156945	1163450153
2129061242	1163450153
1994768412	1163450153
2129065012	1163450153
1994787635	1163450153
2129115628	1163450153
2002194981	1163450153
2129146498	1163450153
2002208766	1163450153
2780116402	1163450153
1994824027	1163450153
2129160770	1163450153
2002221533	1163450153
2002222333	1163450153
1994836842	1163450153
2129191571	1163450153
2002234147	1163450153
2002240705	1163450153
2002245046	1163450153
2129229592	1163450153
2129237153	1163450153
2002260438	1163450153
2002263299	1163450153
2002266646	1163450153
2129258323	1163450153
1994884977	1163450153
2129278302	1163450153
1994889820	1163450153
2129282071	1163450153
2002288081	1163450153
2002296341	1163450153
2129319941	1163450153
2129327527	1163450153
1994920327	1163450153
1994923460	1163450153
2129343065	1163450153
1994929824	1163450153
2129353167	1163450153
2002325229	1163450153
1994933536	1163450153
2002326478	1163450153
1994941627	1163450153
1994944277	1163450153
1994947045	1163450153
1994947487	1163450153
2002341196	1163450153
1994949727	1163450153
2129390500	1163450153
2002349541	1163450153
1994958437	1163450153
2002356960	1163450153
2129421474	1163450153
2129432282	1163450153
1994975308	1163450153
2129435698	1163450153
2129442483	1163450153
2129443413	1163450153
1994986581	1163450153
2002380896	1163450153
2129470193	1163450153
1995000048	1163450153
1995000203	1163450153
1995001144	1163450153
1995013911	1163450153
1995014306	1163450153
2002412058	1163450153
1995020746	1163450153
1995026680	1163450153
2129537236	1163450153
2002433988	1163450153
1995051205	1163450153
2002445990	1163450153
2780452368	1163450153
2129571561	1163450153
1995055352	1163450153
2129593347	1163450153
1995082312	1163450153
2129632491	1163450153
2129634215	1163450153
2002483935	1163450153
2129644109	1163450153
2129646538	1163450153
2002494473	1163450153
1995113806	1163450153
2002507260	1163450153
2129685242	1163450153
2002518548	1163450153
2002518844	1163450153
1995126860	1163450153
2129705969	1163450153
2129706479	1163450153
2129707978	1163450153
2002526430	1163450153
1995133527	1163450153
2002530879	1163450153
2129725375	1163450153
1995142048	1163450153
1995144578	1163450153
2002540709	1163450153
1995158015	1163450153
2002551135	1163450153
1995158574	1163450153
2129762416	1163450153
2129763427	1163450153
1995163996	1163450153
2002557727	1163450153
2129771688	1163450153
1995173586	1163450153
2129817893	1163450153
2129818049	1163450153
1995196836	1163450153
2129824468	1163450153
1995197529	1163450153
1995200822	1163450153
2129835639	1163450153
1995209243	1163450153
2129848162	1163450153
2129855378	1163450153
2002606732	1163450153
1995219133	1163450153
2002614574	1163450153
2129874624	1163450153
1995230343	1163450153
1995236368	1163450153
2129896776	1163450153
2129904951	1163450153
1995243255	1163450153
2002635845	1163450153
2129916352	1163450153
2002642714	1163450153
2002643757	1163450153
2002646562	1163450153
2002660735	1163450153
1995268306	1163450153
1995271555	1163450153
2129960483	1163450153
1995279527	1163450153
1995284120	1163450153
1995284271	1163450153
1995285067	1163450153
2129985369	1163450153
1995293441	1163450153
2002699719	1163450153
2002707833	1163450153
2130033216	1163450153
2002708854	1163450153
2130038307	1163450153
2002711843	1163450153
2002715976	1163450153
1995324291	1163450153
2130057602	1163450153
1995331198	1163450153
2130063609	1163450153
1995333636	1163450153
2002727835	1163450153
1995337485	1163450153
2002740628	1163450153
2130097676	1163450153
2130101746	1163450153
2002746951	1163450153
2130117351	1163450153
1995365440	1163450153
1995373120	1163450153
2130156540	1163450153
2130198515	1163450153
2002805453	1163450153
2130207919	1163450153
1995415499	1163450153
2130212781	1163450153
2130230329	1163450153
2130231444	1163450153
2002821157	1163450153
2002822532	1163450153
2130244888	1163450153
2130247419	1163450153
2130267005	1163450153
2130287612	1163450153
1995458857	1163450153
2130306162	1163450153
2130328491	1163450153
2130334143	1163450153
2002878039	1163450153
2002880427	1163450153
2002894654	1163450153
2130367968	1163450153
2002900092	1163450153
2130372880	1163450153
2130392117	1163450153
2002916843	1163450153
2130405171	1163450153
2130412759	1163450153
2002923096	1163450153
2002932889	1163450153
2130433548	1163450153
2130438119	1163450153
2002937445	1163450153
2002942600	1163450153
2002946190	1163450153
1995554356	1163450153
2130470842	1163450153
1995574185	1163450153
2130496309	1163450153
2130502986	1163450153
1995580421	1163450153
2130505887	1163450153
1995586829	1163450153
1995592104	1163450153
2130525591	1163450153
1995595542	1163450153
2003011195	1163450153
2130588354	1163450153
1995628302	1163450153
2003023437	1163450153
2130598833	1163450153
2003030009	1163450153
2130613880	1163450153
2130615006	1163450153
1995644500	1163450153
2003042366	1163450153
2130626845	1163450153
2003043483	1163450153
2003050223	1163450153
2130640247	1163450153
1995657937	1163450153
2130645129	1163450153
2003066412	1163450153
1995673715	1163450153
2130673724	1163450153
1995679275	1163450153
1995680548	1163450153
2130686260	1163450153
2003083160	1163450153
1995699669	1163450153
2130716178	1163450153
1995708924	1163450153
2130733969	1163450153
2130735201	1163450153
1995718668	1163450153
2003111762	1163450153
2130763650	1163450153
2130763988	1163450153
2130765441	1163450153
1995730430	1163450153
1995732009	1163450153
2003125478	1163450153
2003134143	1163450153
2003136466	1163450153
2003137300	1163450153
2130801869	1163450153
1995755780	1163450153
2130817338	1163450153
2003156508	1163450153
2781484527	1163450153
2130860138	1163450153
1995784334	1163450153
2130877787	1163450153
2003187229	1163450153
1995795013	1163450153
2003194030	1163450153
2003197958	1163450153
2003203599	1163450153
2130917910	1163450153
2130921828	1163450153
1995823502	1163450153
1995836871	1163450153
2130968124	1163450153
2130974354	1163450153
2003246247	1163450153
1995861943	1163450153
1995862828	1163450153
2131005976	1163450153
2003257628	1163450153
2003261113	1163450153
2003271257	1163450153
1995880825	1163450153
2131062669	1163450153
2003289178	1163450153
2003298333	1163450153
2003306378	1163450153
2003317733	1163450153
1995931998	1163450153
2003330753	1163450153
1995942111	1163450153
2131148538	1163450153
2131174334	1163450153
2003361908	1163450153
1995973744	1163450153
1995975380	1163450153
1995975846	1163450153
2131205959	1163450153
2131210874	1163450153
1995985099	1163450153
1995999992	1163450153
2003394782	1163450153
1996011090	1163450153
1996011856	1163450153
2131275281	1163450153
1996023315	1163450153
2003416569	1163450153
1996028574	1163450153
2131297262	1163450153
2003420578	1163450153
2003433441	1163450153
2131340804	1163450153
1996066993	1163450153
2003458180	1163450153
2131366653	1163450153
2003463008	1163450153
1996081711	1163450153
2131393120	1163450153
2131401194	1163450153
1996088157	1163450153
1996089762	1163450153
2131415946	1163450153
2131426771	1163450153
2003500519	1163450153
2131442430	1163450153
1996111403	1163450153
2003503096	1163450153
1996127589	1163450153
1996131244	1163450153
2131483447	1163450153
1996140559	1163450153
2003535228	1163450153
2131499463	1163450153
2003565118	1163450153
2131556774	1163450153
2131567213	1163450153
1996190636	1163450153
2003585048	1163450153
2131591785	1163450153
2003589592	1163450153
1996203302	1163450153
2131606653	1163450153
2131628090	1163450153
2131630646	1163450153
2003613957	1163450153
1996223324	1163450153
2003617748	1163450153
2131647620	1163450153
2003623337	1163450153
2131662572	1163450153
2131675256	1163450153
2131680873	1163450153
1996250973	1163450153
2131693996	1163450153
2131701025	1163450153
2003653992	1163450153
2003659858	1163450153
2003660281	1163450153
2131737623	1163450153
1996280731	1163450153
1996280733	1163450153
2131744118	1163450153
2131774384	1163450153
1996301647	1163450153
1996304764	1163450153
2131800446	1163450153
2131801294	1163450153
1996318579	1163450153
1996338491	1163450153
2131852930	1163450153
1996349741	1163450153
2003746623	1163450153
2003753314	1163450153
2003760047	1163450153
2131906261	1163450153
2131907689	1163450153
2003770790	1163450153
2131919987	1163450153
1996385423	1163450153
1996389771	1163450153
1996395770	1163450153
2131953617	1163450153
2131962202	1163450153
2131963071	1163450153
2003810631	1163450153
2003817158	1163450153
2003820184	1163450153
2003837187	1163450153
1996444345	1163450153
1996473216	1163450153
2003869325	1163450153
1996477728	1163450153
1996479935	1163450153
1996489029	1163450153
2003895144	1163450153
2782309908	1163450153
2782562781	1163450153
2782582471	1163450153
2782587427	1163450153
2782639636	1163450153
2782847197	1163450153
2782976376	1163450153
2783011496	1163450153
2783012020	1163450153
2477461738	1163450153
2783201503	1163450153
2783302842	1163450153
2783421338	1163450153
2783545977	1163450153
2783640634	1163450153
2783748286	1163450153
2783763028	1163450153
2044665833	1163450153
2044676561	1163450153
2563668739	1163450153
2044703868	1163450153
2044715215	1163450153
2044718137	1163450153
2044722535	1163450153
2044740784	1163450153
2044740942	1163450153
2044776238	1163450153
2044789355	1163450153
2044821187	1163450153
2044826134	1163450153
2044854330	1163450153
2044864912	1163450153
2044892501	1163450153
2044896586	1163450153
2044902769	1163450153
2044917820	1163450153
2044923125	1163450153
2044924924	1163450153
2044929046	1163450153
2044960697	1163450153
2044966949	1163450153
2045002252	1163450153
2045008455	1163450153
2045020574	1163450153
2045029627	1163450153
2045051325	1163450153
2045085612	1163450153
2045086402	1163450153
2045117516	1163450153
2045130578	1163450153
2045157449	1163450153
2045193171	1163450153
2045196790	1163450153
2045221852	1163450153
2045257245	1163450153
2045282674	1163450153
2045290923	1163450153
2045292629	1163450153
2045325067	1163450153
2045361663	1163450153
2045362448	1163450153
2045373779	1163450153
2045396061	1163450153
2045397513	1163450153
